label,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127
01,0.055007725954055786,0.15875104069709778,-0.05865640565752983,0.10245677828788757,-0.024788038805127144,0.155740424990654,-0.0032593458890914917,-0.014964673668146133,0.07020030170679092,0.04294062778353691,0.16974812746047974,0.03806931897997856,0.07269565016031265,-0.20281396806240082,-0.056655578315258026,0.08274850249290466,-0.021960414946079254,0.11173524707555771,-0.15350721776485443,0.06478170305490494,0.15112993121147156,-0.09652262926101685,0.08850439637899399,0.09814765304327011,0.002877085004001856,-0.14596492052078247,-0.05458291992545128,-0.1826462745666504,-0.010070094838738441,0.09849057346582413,0.033343348652124405,0.059000831097364426,0.048455044627189636,0.14414222538471222,-0.03548067808151245,-0.0329924076795578,0.06376145035028458,0.07662792503833771,0.0003174860612489283,0.03032970428466797,-0.03786146640777588,-0.12431388348340988,-0.0043193018063902855,-0.03553247079253197,-0.05011525750160217,-0.19933182001113892,0.10303733497858047,-0.049297995865345,-0.08485045284032822,0.1175576001405716,0.14395274221897125,-0.0423988476395607,-0.11788785457611084,0.05810051038861275,-0.013322360813617706,0.06632285565137863,0.04394206777215004,-0.08405932039022446,-0.005170076619833708,-0.047236986458301544,-0.09697356075048447,-0.11057239770889282,0.0752038061618805,-0.25478941202163696,0.09236310422420502,-0.09135256707668304,0.0005776755278930068,-0.046270374208688736,-0.13521194458007812,0.09153877943754196,-0.06832069158554077,0.03620496019721031,-0.10860049724578857,0.017422866076231003,0.004060821607708931,-0.06257391721010208,0.0620759017765522,0.09985228627920151,-0.09783235192298889,0.04589416831731796,-0.10774950683116913,-0.026504747569561005,0.0027318280190229416,0.01215048972517252,-0.049523916095495224,0.16946899890899658,-0.004075716715306044,-0.09044589102268219,0.029099630191922188,0.029256708920001984,-0.0416131354868412,-0.2254406213760376,-0.07976940274238586,0.007496121805161238,-0.011335025541484356,-0.03723733499646187,-0.11618193984031677,0.044270191341638565,-0.022127607837319374,0.07663735747337341,0.01974407583475113,-0.030341625213623047,-0.059024419635534286,0.16808465123176575,0.13363327085971832,0.009334573522210121,0.030424954369664192,0.06518716365098953,-0.04176148399710655,-0.05668175593018532,-0.20397093892097473,0.0661664605140686,0.03485387563705444,0.002287820680066943,0.06833826005458832,0.004263518378138542,-0.018838467076420784,-0.006408938206732273,0.051512785255908966,0.1367577314376831,0.033186767250299454,0.041643064469099045,0.00319743063300848,0.1277395784854889,0.09933161735534668,0.0045646377839148045,0.07042878121137619,0.01916096732020378
01,0.0773191899061203,0.15580299496650696,-0.12179448455572128,0.049141354858875275,-0.011396053247153759,0.18969593942165375,-0.03539310768246651,0.00728046428412199,0.01890552043914795,0.09538528323173523,0.13652753829956055,0.010065269656479359,0.05639499053359032,-0.19360773265361786,-0.02559042163193226,0.07761920243501663,-0.00880779605358839,0.15278084576129913,-0.07191848754882812,0.046125948429107666,0.1279810220003128,-0.032660532742738724,0.12600912153720856,0.12729597091674805,-0.00480372691527009,-0.12783943116664886,0.027752244845032692,-0.21826119720935822,0.007250273134559393,0.10578884184360504,-0.0019207637524232268,0.010746817104518414,0.06370685249567032,0.12025640904903412,-0.004237343557178974,-0.02655634842813015,0.08385267108678818,0.02472008764743805,-0.020500486716628075,0.02855880931019783,-0.0686493068933487,-0.1289067417383194,0.005777028854936361,0.0621023029088974,-0.11424092203378677,-0.1434943825006485,0.17001596093177795,-0.011216681450605392,-0.1109209731221199,0.14663365483283997,0.17855072021484375,-0.02993657998740673,-0.09791358560323715,0.06513606011867523,0.004985860548913479,0.06441212445497513,0.11644280701875687,-0.0881505236029625,0.056347884237766266,-0.10651268064975739,-0.0939459428191185,-0.10362697392702103,0.09771163016557693,-0.23203082382678986,0.06107479706406593,-0.14370881021022797,-0.006788619793951511,-0.03981943428516388,-0.07284064590930939,0.14047612249851227,-0.0864892527461052,0.043963104486465454,-0.12515048682689667,-0.022166073322296143,-0.0010181937832385302,-0.08086302876472473,0.012501338496804237,0.1632545292377472,-0.07651440054178238,0.01059615146368742,-0.06423919647932053,0.044646549969911575,-0.026682116091251373,-0.004985205363482237,-0.013789964839816093,0.16803564131259918,-0.039294641464948654,-0.08160628378391266,0.04500546306371689,0.06250451505184174,-0.02461901307106018,-0.16529107093811035,-0.13533498346805573,-0.03786218538880348,0.002271109027788043,-0.037025731056928635,-0.10621555149555206,0.13055162131786346,-0.015969697386026382,0.015919756144285202,0.05504120513796806,-0.010682187043130398,0.006741905584931374,0.12029965221881866,0.07188565284013748,-0.020262446254491806,-0.022629378363490105,0.030976450070738792,-0.04925888404250145,-0.027159132063388824,-0.12869976460933685,0.0983654260635376,0.07996845245361328,-0.039602357894182205,0.036041222512722015,0.0032076649367809296,0.009416593238711357,-0.10578572750091553,0.0388660691678524,0.11228565871715546,0.08528827875852585,0.0027535881381481886,0.05675194784998894,0.10504791140556335,0.03506697341799736,-0.021033234894275665,0.08348104357719421,0.039363421499729156
01,0.05622238293290138,0.18531589210033417,-0.11615877598524094,0.07029508054256439,0.02310789003968239,0.1684815138578415,0.0025945405941456556,0.01632561720907688,0.019261769950389862,0.10285096615552902,0.1529836654663086,0.031139837577939034,0.04672801122069359,-0.22336465120315552,-0.04860097914934158,0.048430316150188446,-0.028546946123242378,0.09607749432325363,-0.07057879865169525,0.0794854536652565,0.1279233992099762,-0.12391430884599686,0.09604085981845856,0.0991036668419838,0.04839818924665451,-0.13650868833065033,0.02795589342713356,-0.18611551821231842,0.03721894323825836,0.08805734664201736,-0.001384470146149397,-0.02754652127623558,0.054249756038188934,0.10918869823217392,-0.02188427932560444,-0.04417895898222923,0.053040761500597,0.037313926964998245,-0.03940465301275253,-0.029051875695586205,-0.010607290081679821,-0.15886878967285156,0.01989511027932167,0.07008606195449829,-0.12162424623966217,-0.11740380525588989,0.16090276837348938,-0.017563864588737488,-0.1388331949710846,0.10000663995742798,0.13269342482089996,0.00393257150426507,-0.13881464302539825,0.019429322332143784,0.03644566237926483,0.06491614878177643,0.017352061346173286,-0.06462156772613525,0.0007172836340032518,-0.08785656839609146,-0.0847163125872612,-0.14531761407852173,0.14274874329566956,-0.21419665217399597,0.12022285908460617,-0.10352351516485214,-0.04383309930562973,-0.0334211066365242,-0.09471744298934937,0.1331084966659546,-0.08202460408210754,0.07635410875082016,-0.13011007010936737,-0.02480124495923519,0.0316120982170105,-0.04277360066771507,0.04998248070478439,0.20687898993492126,-0.06126735731959343,0.02225201204419136,-0.15195709466934204,-0.005124387331306934,0.0006484128534793854,0.026960892602801323,-0.024085819721221924,0.13365179300308228,-0.012478586286306381,-0.022157033905386925,0.08183184266090393,0.05346505343914032,-0.01669394224882126,-0.18243198096752167,-0.1325560063123703,-0.02396439202129841,-0.008465022780001163,-0.10383068770170212,-0.0636168122291565,0.07362537086009979,0.006086917594075203,-0.013747264631092548,0.018416360020637512,-0.012023942545056343,-0.003970805089920759,0.0917731374502182,0.048840995877981186,0.027851935476064682,0.005362591706216335,0.10496754944324493,-0.024421440437436104,-0.06724342703819275,-0.12387505918741226,0.09580123424530029,0.046254418790340424,-0.014483722858130932,0.09069042652845383,-0.023074118420481682,-0.034152012318372726,-0.0691492110490799,0.07678855955600739,0.15157654881477356,0.039067693054676056,0.028334038332104683,0.00481776287779212,0.1315322369337082,0.07146522402763367,0.022108301520347595,0.09853419661521912,0.020415112376213074
01,0.06977204978466034,0.12696409225463867,-0.11176597326993942,0.07064158469438553,-0.031446684151887894,0.13118299841880798,-0.0368633009493351,0.029714208096265793,-0.03134799376130104,0.09356673806905746,0.1271907389163971,0.08140497654676437,0.06692345440387726,-0.19599613547325134,-0.04336842894554138,-0.023765355348587036,-0.015452264808118343,0.07147213071584702,-0.06361985206604004,0.1590728461742401,0.013949602842330933,-0.07523974776268005,0.1368429809808731,0.06896846741437912,-0.05070644989609718,-0.07929795980453491,0.02485835738480091,-0.18330346047878265,-0.10020732879638672,0.04689507931470871,-0.05745257809758186,-0.04565025120973587,0.07565005868673325,0.11027026921510696,-0.06526708602905273,-0.01843983680009842,0.03827592357993126,0.09427817910909653,-0.10598529875278473,0.0400799922645092,-0.07080761343240738,-0.11128758639097214,-0.06581033766269684,0.07779327780008316,-0.1804937869310379,-0.10479327291250229,0.14507828652858734,-0.033831700682640076,-0.08423534780740738,0.2506864368915558,0.19752372801303864,-0.009325052611529827,-0.16981498897075653,0.07509245723485947,0.047572989016771317,0.005762826651334763,0.024513471871614456,-0.09099765866994858,0.07818609476089478,-0.06066931411623955,-0.08181669563055038,-0.12800230085849762,0.08555302768945694,-0.19942571222782135,0.09347910434007645,-0.23075370490550995,0.01078068744391203,-0.01288346853107214,-0.09627862274646759,0.12457995861768723,-0.011029575020074844,0.053080108016729355,-0.027068544179201126,0.05004832521080971,-0.019226014614105225,-0.04052770137786865,0.0027491284999996424,0.1235363557934761,-0.03393636271357536,0.06061173602938652,-0.13884876668453217,-0.06564915925264359,-0.015001406893134117,0.020437300205230713,-0.027369551360607147,0.07374794036149979,0.004623684566468,-0.05988866835832596,0.1202060729265213,0.027438761666417122,-0.10076013952493668,-0.1783137023448944,-0.05143464356660843,-0.042298004031181335,-0.02863049879670143,-0.11139900982379913,-0.020349211990833282,0.035143494606018066,-0.03877939283847809,-0.036074161529541016,-0.024891063570976257,0.0947837084531784,6.740786921000108e-05,0.08769164234399796,0.042392875999212265,-0.01552080363035202,-0.02435114234685898,0.06662855297327042,-0.04851270467042923,-0.00552291190251708,-0.08782985806465149,0.11029002070426941,0.06340397149324417,0.016424167901277542,-0.02127729542553425,-0.03707662597298622,0.038451455533504486,-0.11019756644964218,0.0415613129734993,0.1151326522231102,0.011389429681003094,0.02807379513978958,0.0232170969247818,0.11781616508960724,0.13798008859157562,-0.04974065721035004,0.1257970929145813,0.044084902852773666
01,0.08028629422187805,0.0909898430109024,-0.15711773931980133,0.02476695366203785,-0.002683997852727771,0.08011813461780548,-0.06862055510282516,0.02661687508225441,-0.018645625561475754,0.02358565293252468,0.11389864236116409,0.11864756047725677,0.0332055427134037,-0.17811332643032074,-0.1302172839641571,0.04645678400993347,0.02127319574356079,0.03201849013566971,-0.10057041794061661,0.17680342495441437,0.03851643577218056,-0.014491325244307518,0.13746699690818787,0.06502030044794083,-0.07382462918758392,0.03577171638607979,0.12553158402442932,-0.16254211962223053,-0.02875516749918461,0.026221001520752907,-0.10133995115756989,-0.002376480959355831,0.10164276510477066,0.09838350117206573,-0.11866595596075058,-0.05749240145087242,0.005803635343909264,0.19911953806877136,-0.09480395913124084,0.06340906769037247,-0.07759107649326324,-0.049266915768384933,-0.07305895537137985,0.10037636011838913,-0.1435006707906723,-0.052134595811367035,0.15218345820903778,-0.076820008456707,-0.11225796490907669,0.19477792084217072,0.16940149664878845,0.04965198040008545,-0.13937340676784515,0.07069385796785355,0.05797306448221207,-0.027470726519823074,0.07662383466959,-0.03355083987116814,0.04952920228242874,-0.09923551231622696,-0.09014187753200531,-0.15602633357048035,0.16141574084758759,-0.1028679683804512,0.04427102208137512,-0.23189859092235565,-0.01163160614669323,0.04727772995829582,-0.030133219435811043,0.12064219266176224,-0.009302010759711266,0.00045876458170823753,-0.026885291561484337,0.053518928587436676,0.034673355519771576,-0.03848797082901001,-0.03140099346637726,0.12349214404821396,-0.08674955368041992,0.046906378120183945,-0.09926614910364151,0.04316489025950432,0.01532568596303463,-0.023211946710944176,-0.020315738394856453,0.04762842133641243,0.029115740209817886,-0.0014610139187425375,0.08818792551755905,0.0006983148632571101,-0.0876525416970253,-0.16451384127140045,-0.1254848688840866,0.009218486025929451,0.04677145928144455,-0.06818289309740067,0.021399429067969322,0.0376717671751976,-0.01518539059907198,-0.08467371761798859,-0.04471763223409653,0.04351238161325455,-0.007839997299015522,0.16496619582176208,-0.041865188628435135,-0.04324481636285782,-0.06645065546035767,0.07009203732013702,-0.01248911488801241,-0.11609572172164917,-0.009097336791455746,0.1866990029811859,0.03796890377998352,0.06032908335328102,0.020084436982870102,-0.03593688830733299,-0.07941190898418427,-0.16194318234920502,0.04757007211446762,0.0880499929189682,0.004015904851257801,0.08924359083175659,0.06287939846515656,0.048319991677999496,0.10534228384494781,-0.025577746331691742,0.10239361226558685,0.0003219925274606794
01,0.0647338479757309,0.04452923685312271,-0.07066744565963745,-0.005457685329020023,-0.01459203939884901,0.17995776236057281,-0.038182538002729416,0.08127126842737198,-0.17126356065273285,0.08462240546941757,0.055785246193408966,0.06293677538633347,0.07516327500343323,-0.1719139665365219,-0.07246654480695724,0.07352996617555618,-0.03802137076854706,0.060925133526325226,-0.03176196292042732,0.07231540232896805,0.12706901133060455,-0.11143800616264343,0.1530284285545349,0.03804921731352806,-0.007106744684278965,0.04908672720193863,0.0032982577104121447,-0.2342384308576584,-0.002025722526013851,-0.016200842335820198,-0.018054723739624023,0.0038188265170902014,-0.029588066041469574,0.07454290986061096,-0.08972734957933426,-0.06748591363430023,-0.09839874505996704,0.14667224884033203,0.04728083685040474,0.05989525094628334,-0.07580297440290451,-0.07935687154531479,-0.06619054824113846,0.057105034589767456,-0.10304200649261475,-0.1469925343990326,0.1523849219083786,-0.09653802961111069,-0.16001975536346436,0.10697036981582642,0.18261954188346863,-0.00027737912023440003,-0.11600004136562347,0.062577985227108,-0.004985084291547537,-0.011425954289734364,0.18089105188846588,0.053207919001579285,0.06428834050893784,-0.12240011245012283,-0.037125613540410995,-0.05924719572067261,0.14481371641159058,-0.1266157329082489,0.08590148389339447,-0.13060437142848969,-0.04678335413336754,0.053249310702085495,-0.037312429398298264,0.1178448274731636,-0.037594106048345566,0.12200373411178589,-0.08513756096363068,0.05925299972295761,-0.006005509756505489,-0.07552852481603622,-0.022797804325819016,0.07134228199720383,-0.023658346384763718,0.1047268658876419,-0.15335920453071594,-0.0496324859559536,0.08273720741271973,-0.00901738740503788,-0.1047767698764801,0.02814067341387272,0.07996532320976257,0.012770363129675388,0.09459992498159409,-0.10347253084182739,-0.0770980715751648,-0.09591729938983917,-0.07451601326465607,0.03195564076304436,0.00794785376638174,-0.04224022105336189,0.03332541137933731,0.15863282978534698,-0.08816171437501907,0.011155501008033752,-0.034954141825437546,0.044037606567144394,-0.0656801387667656,0.20860332250595093,0.04996825382113457,-0.00812276266515255,-0.06293832510709763,0.08895794302225113,0.025643469765782356,-0.1635633260011673,-0.10260427743196487,0.16755665838718414,0.016475025564432144,0.0010490849381312728,0.11601949483156204,0.03959353268146515,-0.04350926727056503,-0.08126340806484222,0.05322979763150215,0.12537403404712677,-0.004679345991462469,-0.013662469573318958,0.05197785422205925,-0.04510924592614174,0.02977115847170353,0.026524437591433525,0.05417732521891594,0.06622343510389328
01,0.028040623292326927,0.08618861436843872,-0.04255034402012825,0.07141734659671783,-0.023928161710500717,0.18000999093055725,-0.016730856150388718,0.043480679392814636,0.02380450814962387,0.06364179402589798,0.11284080892801285,0.04455472528934479,0.054220154881477356,-0.2690158188343048,-0.027925720438361168,0.06527426838874817,-0.12697261571884155,0.08023139834403992,-0.09460166841745377,0.09400983154773712,0.1487683653831482,-0.09678371995687485,0.10694278031587601,0.1466316133737564,-0.017473846673965454,-0.1013048067688942,-0.010328136384487152,-0.2703818678855896,-0.015014849603176117,0.057114407420158386,0.014062666334211826,-0.014080826193094254,0.053584251552820206,0.1302463561296463,-0.013781382702291012,-0.013413396663963795,0.03867967799305916,0.015363844111561775,-0.06589379161596298,0.0019168454455211759,0.010272725485265255,-0.19966763257980347,-0.020733600482344627,0.05866358429193497,-0.09415499866008759,-0.14105357229709625,0.1659318208694458,-0.020484181120991707,-0.12576130032539368,0.13132187724113464,0.12147807329893112,-0.09691118448972702,-0.08198678493499756,0.04815435782074928,0.06045013293623924,0.07167720049619675,0.05895150825381279,-0.08929523825645447,0.01464037224650383,-0.07732637971639633,-0.07294584065675735,-0.08970992267131805,0.08624432981014252,-0.1698365956544876,0.10877880454063416,-0.13414105772972107,-0.019688699394464493,-0.07882580161094666,-0.07911805808544159,0.09140615910291672,-0.12185654789209366,0.0394270233809948,-0.1300833821296692,-0.014074573293328285,0.0428650788962841,-0.044935908168554306,0.015841307118535042,0.18010272085666656,-0.028775887563824654,0.08258917182683945,-0.08530610054731369,-0.035898953676223755,-0.014672656543552876,0.02068314142525196,-0.04889059439301491,0.16733667254447937,0.02139515057206154,-0.029134130105376244,0.01383540965616703,0.05992129445075989,-0.0008918900275602937,-0.15297996997833252,-0.11368183046579361,-0.009141688235104084,-0.09861249476671219,-0.015181902796030045,-0.10621549934148788,0.07986989617347717,0.023580893874168396,0.018735213205218315,0.0684794932603836,-0.04289153963327408,-0.04635866358876228,0.060579728335142136,0.12288865447044373,-0.005246971268206835,-0.009983651340007782,0.0835769772529602,-0.06937489658594131,-0.030673474073410034,-0.16531896591186523,0.10375973582267761,0.0518646277487278,-0.09361468255519867,0.05583924800157547,0.04357676953077316,-0.009258001111447811,-0.05773349106311798,0.02203305996954441,0.15852563083171844,0.06839535385370255,7.300996912817936e-06,0.01607605628669262,0.09720572084188461,0.0364130474627018,0.04998288303613663,0.07614082843065262,0.045933373272418976
01,0.04200649634003639,0.04052774980664253,-0.09825585037469864,-0.005712243262678385,0.015826402232050896,0.13151304423809052,-0.018951132893562317,0.03264549747109413,-0.04265530779957771,-0.046469226479530334,0.06917311251163483,0.10042139142751694,0.05855127051472664,-0.17812836170196533,-0.13093684613704681,0.06033642590045929,-0.15152381360530853,-0.015611710958182812,-0.08851363509893417,0.1443980634212494,0.18524758517742157,-0.1008637472987175,0.1127658486366272,0.07144489139318466,-0.01697770692408085,-0.002059672959148884,0.0616154670715332,-0.22816911339759827,-0.007473178673535585,0.09011431783437729,-0.09430470317602158,-0.06752535700798035,0.06965780258178711,0.09632564336061478,-0.037960465997457504,-0.0430930033326149,-0.01835806667804718,0.12001313269138336,-0.07987946271896362,-0.049985308200120926,-0.029709743335843086,-0.1279122680425644,0.035090066492557526,0.112955741584301,-0.11387845873832703,-0.046680811792612076,0.20110410451889038,-0.0718872919678688,-0.18738505244255066,0.1327192783355713,0.049715109169483185,-0.09331697970628738,-0.06214740872383118,0.08282063156366348,0.15604060888290405,0.02737714909017086,0.014472365379333496,0.04132171720266342,-0.05414914712309837,-0.131418377161026,-0.03605406731367111,-0.08638573437929153,0.22236427664756775,-0.07876962423324585,0.12676846981048584,-0.10076253116130829,-0.10447081923484802,0.019919833168387413,-0.05853595957159996,0.059392012655735016,-0.06544134765863419,0.017683228477835655,-0.10024122148752213,-0.05564235895872116,0.07749087363481522,0.044296253472566605,0.008060380816459656,0.08049935847520828,-0.012164040468633175,0.0898074358701706,-0.08465198427438736,-0.04442015290260315,0.004926742520183325,0.008448808453977108,-0.11913345754146576,0.09530575573444366,0.03687213361263275,0.04114684835076332,0.06039198860526085,0.0711081475019455,0.02014409378170967,-0.20905345678329468,-0.14670832455158234,0.033993493765592575,-0.06761248409748077,-0.018336765468120575,-0.04486095532774925,0.09712451696395874,0.06350833177566528,-0.03255998715758324,0.0343799889087677,-0.017419632524251938,-0.04822385311126709,0.06471225619316101,-0.03260724991559982,0.027416998520493507,-0.07423765957355499,0.14992469549179077,-0.08703763037919998,-0.1497001200914383,-0.032208673655986786,0.12721069157123566,-0.0020438414067029953,-0.033782266080379486,0.08713357150554657,0.094489187002182,-0.0804695263504982,-0.03693294897675514,0.037266846746206284,0.1723875105381012,0.007950374856591225,0.013417081907391548,0.04406733065843582,0.02526061423122883,0.03317415714263916,0.09891969710588455,0.0952017679810524,-0.00422785384580493
01,0.054519616067409515,0.14056836068630219,-0.09703890234231949,0.06848062574863434,0.00010275998647557572,0.16932086646556854,-0.02457212656736374,-0.027492286637425423,-0.0472312793135643,0.08916342258453369,0.1510777324438095,0.07648766040802002,0.060175612568855286,-0.1836933195590973,-0.0746433362364769,-0.007547776680439711,9.418035915587097e-06,0.20466065406799316,-0.044039323925971985,0.07745446264743805,0.11525887250900269,-0.07875441759824753,0.10904989391565323,0.14489738643169403,0.02086884342133999,-0.11231372505426407,0.03688141703605652,-0.1949295997619629,-0.00527438847348094,0.11641246825456619,-0.01824153959751129,-0.03341597691178322,0.057607635855674744,0.09904008358716965,-0.001746723079122603,-0.058036305010318756,-0.006132107228040695,0.010409101843833923,-0.03570500388741493,0.005246184766292572,-0.05520167201757431,-0.12410546094179153,-0.014290082268416882,0.12252811342477798,-0.16788244247436523,-0.15776006877422333,0.163877934217453,-0.037795539945364,-0.14270678162574768,0.1241421326994896,0.19312511384487152,-0.03215113282203674,-0.12117365747690201,0.019088618457317352,-0.025477660819888115,0.07651452720165253,0.046405743807554245,-0.016684725880622864,0.04175214841961861,-0.06073379889130592,-0.062133170664310455,-0.09795376658439636,0.13986064493656158,-0.20007860660552979,0.10814574360847473,-0.18025147914886475,-0.023462260141968727,-0.08937773108482361,-0.14482778310775757,0.16537347435951233,-0.06412193924188614,0.036613620817661285,-0.08946607261896133,-0.02882481925189495,-0.04208849370479584,-0.071870356798172,0.015440575778484344,0.13052931427955627,-0.05855311080813408,0.02058495581150055,-0.15990358591079712,0.0027642289642244577,-0.009530195035040379,0.001295357127673924,-0.051205310970544815,0.08542493730783463,-0.005819053389132023,-0.0965711772441864,0.04902781546115875,0.03414398059248924,-0.051962319761514664,-0.1652018278837204,-0.08456248044967651,-0.040271658450365067,0.016004346311092377,-0.08120930194854736,-0.09574558585882187,0.11363592743873596,-0.02391715906560421,0.0007328414940275252,0.011273259297013283,0.05491242930293083,0.004799406509846449,0.12679104506969452,0.08159537613391876,-0.0028916269075125456,0.009288815781474113,0.06593188643455505,-0.04932602122426033,-0.057821307331323624,-0.1065274178981781,0.0735299214720726,0.06271142512559891,-0.0024017959367483854,0.015609733760356903,-0.019790492951869965,0.013735308311879635,-0.09331631660461426,0.08136644214391708,0.14038558304309845,0.03399224951863289,-0.03729928657412529,-0.052460599690675735,0.06263832747936249,0.06416081637144089,0.008360208012163639,0.07176666706800461,0.026262015104293823
01,0.027147887274622917,0.12733884155750275,-0.026900144293904305,0.025332994759082794,0.0014349321136251092,0.17128756642341614,-0.06487341225147247,0.01436434593051672,-0.03688550367951393,0.05412597581744194,0.15280093252658844,0.1083756610751152,0.050843071192502975,-0.2077314406633377,-0.08670779317617416,0.04413549229502678,-0.07912477105855942,0.18208441138267517,-0.1283593326807022,0.03672485053539276,0.14415152370929718,-0.004193256609141827,0.08472651988267899,0.03256581351161003,-0.0020327011588960886,-0.052746694535017014,0.03630346804857254,-0.15853218734264374,-0.047440335154533386,0.08352822065353394,-0.03711192309856415,-0.03135010972619057,0.0491287000477314,0.1041332557797432,-0.019215593114495277,-0.06579143553972244,-0.03934519365429878,-0.009410637430846691,0.011486872099339962,0.07821714133024216,-0.05181832239031792,-0.0909562036395073,-0.013616195879876614,0.10427319258451462,-0.1270419806241989,-0.19160766899585724,0.14468979835510254,-0.10143313556909561,-0.14081105589866638,0.1294896900653839,0.22027039527893066,-0.046209823340177536,-0.18341751396656036,0.06338601559400558,-0.04857642948627472,0.048283275216817856,0.03942371904850006,-0.051295455545186996,-0.003912930842489004,-0.054182738065719604,-0.04583949223160744,-0.13346001505851746,0.11516045778989792,-0.10627765953540802,0.08759529888629913,-0.20963682234287262,-0.03718828037381172,-0.004010926466435194,-0.08331067115068436,0.16626641154289246,0.012954948469996452,0.049655452370643616,-0.023865072056651115,-0.06204477325081825,-0.048721104860305786,-0.03133213892579079,-0.05709141492843628,0.06459305435419083,-0.11205363273620605,0.0333823524415493,-0.0945838987827301,0.020228326320648193,0.06922489404678345,0.06794022023677826,-0.11492042243480682,0.10933277010917664,0.0631500855088234,-0.05972427502274513,0.0475902333855629,0.03089294210076332,-0.11438670009374619,-0.1960163414478302,-0.14937995374202728,0.03711748868227005,-0.045982301235198975,-0.04314142093062401,-0.11673512309789658,0.06522906571626663,-0.07501043379306793,0.03516215831041336,-0.020885411649942398,0.03710532560944557,-0.03399360552430153,0.1267339438199997,0.12037704139947891,-0.007035940885543823,-0.02826911211013794,0.0811803862452507,-0.0889768898487091,-0.09603622555732727,-0.11417002975940704,0.047981180250644684,0.012399733066558838,0.038052722811698914,0.03382232412695885,-0.014792818576097488,-0.041099462658166885,-0.029043186455965042,0.04902443289756775,0.09393653273582458,0.049990709871053696,0.006392281968146563,0.009568492881953716,0.022173576056957245,0.16254158318042755,-0.004788575228303671,0.11178428679704666,0.05605002120137215
